imdb_title_id,title,language,genre,director,top1000_voters_rating
tt0339111,Headrush,English,"Action, Drama, Comedy",Shimmy Marcus,5.8
tt0339921,The Work and the Story,English,Comedy,Nathan Smith Jones,5.8
tt0341569,Self Medicated,English,"Biography, Drama",Monty Lapica,5.8
tt0345551,Inguaribili romantici,English,"Comedy, Drama, Romance",C. Jay Cox,5.8
tt2866824,Tiger Orange,English,Drama,Wade Gasque,5.8
tt2872462,Mistress America,English,"Comedy, Drama",Noah Baumbach,5.8
tt2996228,John Apple Jack,English,"Comedy, Drama, Romance",Monika Mitchell,5.8
tt3007302,Boy Meets Girl,English,"Comedy, Drama, Romance",Eric Schaeffer,5.8
tt3009776,The Price of Desire,English,"Biography, Drama",Mary McGuckian,5.8
tt3084022,Blood and Carpet,English,"Comedy, Horror, Thriller",Graham Fletcher-Cook,5.8
tt3097204,The Inbetweeners 2,English,"Comedy, Family","Damon Beesley, Iain Morris",5.8
tt3122842,The Automatic Hate,English,"Comedy, Drama",Justin Lerner,5.8
tt3124680,Island of Grace,English,Drama,John Lansing,5.8
tt3137630,David Brent: Life on the Road,English,"Comedy, Music",Ricky Gervais,5.8
tt3142366,Take Me to the River,English,Drama,Matt Sobel,5.8
tt3203528,Bad Samaritan,English,"Crime, Horror, Thriller",Dean Devlin,5.8
tt3231054,Risorto,English,"Action, Drama, History",Kevin Reynolds,5.8
tt3257692,La ragazza di porcellana,English,"Biography, Drama",Tara Miele,5.8
tt3263946,Trial by Fire,English,"Biography, Drama",Edward Zwick,5.8
tt3274690,Nathan's Kingdom,English,"Adventure, Drama, Sci-Fi",Olicer J. MuÌ±oz,5.8
tt3331028,Imperial Dreams,English,Drama,Malik Vitthal,5.8
tt3430548,Away,English,Drama,David Blair,5.8
tt3495988,The Boatman,English,"Drama, Thriller",Greg Morgan,5.8
tt3507138,A Girl Like Grace,English,Drama,Ty Hodges,5.8
tt3531824,Nerve,English,"Adventure, Crime, Drama","Henry Joost, Ariel Schulman",5.8
tt3605304,Black Fly,English,Thriller,Jason Bourque,5.8
tt3608930,Nella valle della violenza,English,"Action, Western",Ti West,5.8
tt3680410,Last Cab to Darwin,English,"Comedy, Drama, Romance",Jeremy Sims,5.8
tt3717236,For the Plasma,English,"Comedy, Drama, Sci-Fi","Bingham Bryant, Kyle Molzan",5.8
tt3721936,American Honey,English,"Drama, Romance",Andrea Arnold,5.8
tt3833480,The Outpost,English,"Action, Drama, History",Rod Lurie,5.8
tt3838634,This Is Happening,English,"Comedy, Drama",Ryan Jaffe,5.8
tt3856300,The Lennon Report,English,"Biography, Drama, History",Jeremy Profe,5.8
tt3863484,King Jack,English,"Adventure, Drama",Felix Thompson,5.8
tt3917118,Hector,English,Drama,Jake Gavin,5.8
tt3955618,Stinking Heaven,English,"Comedy, Drama",Nathan Silver,5.8
tt4034452,Hyena Road,English,"Action, Drama, War",Paul Gross,5.8
tt4040616,30 Days in Atlanta,English,Comedy,Robert Peters,5.8
tt4048628,Corrupt,English,Thriller,Curtis Crawford,5.8
tt4073936,Ms. White Light,English,Drama,Paul Shoulberg,5.8
tt4094144,The Strongest Man,English,Comedy,Kenny Riches,5.8
tt4096810,The Unearthing,English,"Family, Horror, Mystery",Tristan James Jensen,5.8
tt4273170,Il gioco della follia,English,"Crime, Drama, Mystery",Maggie Kiley,5.8
tt4288636,James White,English,Drama,Josh Mond,5.8
tt4340694,Death by Tights,English,Horror,Razz Leonard,5.8
tt4440798,Farhope Tower,English,Thriller,April Mullen,5.8
tt4467154,The Endless River,English,Drama,Oliver Hermanus,5.8
tt0346631,Blood and Bone,English,"Action, Crime, Drama",Ben Ramsey,5.8
tt0349416,Eulogy,English,"Comedy, Drama",Michael Clancy,5.8
tt0353261,BraveStarr: The Legend,English,"Animation, Action, Adventure",Tom Tataranowicz,5.8
tt0353489,Licantropia apocalypse,English,"Horror, Thriller",Brett Sullivan,5.8
tt0357668,Sky Kids,English,"Action, Adventure, Drama",Rocco DeVilliers,5.8
tt0358722,Swing,English,"Comedy, Fantasy, Romance",Martin Guigui,5.8
tt0361309,I giochi dei grandi,English,"Drama, Romance",John Curran,5.8
tt0363579,Down to the Bone,English,Drama,Debra Granik,5.8
tt0365296,Hair High,English,"Animation, Comedy, Horror",Bill Plympton,5.8
tt0367479,After the Sunset,English,"Action, Comedy, Crime",Brett Ratner,5.8
tt0367567,L'isola dei sogni,English,"Drama, Fantasy, Mystery",JosÌ© Pepe BojÌ?rquez,5.8
tt0368412,The Virgin of Liverpool,English,"Adventure, Comedy, Family",Lee Donaldson,5.8
tt0368555,50 Ways to Leave Your Lover,English,"Comedy, Romance",Jordan Hawley,5.8
tt0368709,Elizabethtown,English,"Comedy, Drama, Romance",Cameron Crowe,5.8
tt0370081,The Yellow Sign,English,"Horror, Thriller",Aaron Vanek,5.8
tt0374277,Scandalo a Londra,English,"Drama, Comedy, Romance",Ian Iqbal Rashid,5.8
tt0377062,Il volo della fenice,English,"Action, Adventure, Drama",John Moore,5.8
tt0377320,A-List,English,"Comedy, Drama",Shira-Lee Shalit,5.8
tt0377992,The Visual Bible: The Gospel of John,English,"Biography, Drama, History",Philip Saville,5.8
tt0382357,La terra dell'abbondanza,English,"Drama, War",Wim Wenders,5.8
tt0382942,Rescue Heroes: The Movie,English,"Animation, Action, Family",Ron Pitts,5.8
tt0383717,Wilby Wonderful,English,"Comedy, Drama, Romance",Daniel MacIvor,5.8
tt0384793,Ammesso,English,Comedy,Steve Pink,5.8
tt0387441,Niceland (Population. 1.000.002),English,Drama,FriÌ¡rik Ì?Ì?r FriÌ¡riksson,5.8
tt0390067,Gumball 3000: The Movie,English,Adventure,Steven Green,5.8
tt0395251,The Producers - Una gaia commedia neonazista,English,"Comedy, Crime, Musical",Susan Stroman,5.8
tt0396476,Backwaters,English,"Drama, Thriller",Jag Mundhra,5.8
tt0400717,Boog & Elliot a caccia di amici,English,"Animation, Adventure, Comedy","Roger Allers, Jill Culton",5.8
tt0402850,The Big White,English,"Comedy, Crime, Drama",Mark Mylod,5.8
tt0405163,La banda del porno - Dilettanti allo sbaraglio!,English,Comedy,Michael Traeger,5.8
tt0406038,Loggerheads,English,Drama,Tim Kirkman,5.8
tt0410603,Sidekick,English,"Fantasy, Sci-Fi",Blake Van de Graaf,5.8
tt0414998,Futile Attraction,English,"Comedy, Romance",Mark Prebble,5.8
tt0416471,American Gun,English,Drama,Aric Avelino,5.8
tt0417532,Checking Out,English,Comedy,Jeff Hare,5.8
tt0418004,Neverwas - La favola che non c'Ì¬,English,"Drama, Fantasy, Mystery",Joshua Michael Stern,5.8
tt0418851,Making Waves,English,Comedy,Nicolas van Pallandt,5.8
tt0419420,Adam & Paul,English,"Comedy, Drama",Lenny Abrahamson,5.8
tt0421994,Imagine Me & You,English,"Comedy, Drama, Romance",Ol Parker,5.8
tt0425094,Heavens Fall,English,"Crime, Drama",Terry Green,5.8
tt0425601,Trailer Park Boys: The Movie,English,"Comedy, Crime",Mike Clattenburg,5.8
tt0428541,Five fingers - Gioco mortale,English,"Drama, Thriller",Laurence Malkin,5.8
tt0433350,Un_seduttore_in_incognito,English,"Drama, Romance",Q. Allan Brocka,5.8
tt0433405,Land of the Blind,English,"Drama, Thriller",Robert Edwards,5.8
tt0435651,The Giver - Il mondo di Jonas,English,"Drama, Romance, Sci-Fi",Phillip Noyce,5.8
tt0437857,Behind the Mask - Vita di un Serial Killer,English,"Comedy, Horror, Thriller",Scott Glosserman,5.8
tt0439833,Steel City,English,"Crime, Drama, Thriller",Brian Jun,5.8
tt0443474,Crazy,English,"Biography, Drama, Music",Rick Bieber,5.8
tt0443559,Killshot,English,"Action, Crime, Drama",John Madden,5.8
tt0443632,The Sentinel,English,"Action, Crime, Thriller",Clark Johnson,5.8
tt0443693,L'ignoto spazio profondo,English,Sci-Fi,Werner Herzog,5.8
tt0446687,In viaggio con Evie,English,"Comedy, Drama",Jeremy Brock,5.8
tt0452634,In a Day,English,"Comedy, Drama, Romance",Evan Richards,5.8
tt0452660,One Last Thing...,English,"Comedy, Drama",Alex Steyermark,5.8
tt0457419,Mr. Magorium e la bottega delle meraviglie,English,"Comedy, Family, Fantasy",Zach Helm,5.8
tt0457530,The Work and the Glory II: American Zion,English,"Drama, Western",Sterling Van Wagenen,5.8
tt0462309,The Gigolos,English,Comedy,Richard Bracewell,5.8
tt0464086,"Lenexa, 1 Mile",English,Drama,Jason Wiles,5.8
tt0464098,Loren Cass,English,"Drama, Music",Chris Fuller,5.8
tt0468526,Old Joy,English,Drama,Kelly Reichardt,5.8
tt0469641,World Trade Center,English,"Drama, History, Thriller",Oliver Stone,5.8
tt0471041,The Tournament,English,"Action, Thriller",Scott Mann,5.8
tt0472175,Shiloh e il mistero del bosco,English,"Drama, Family",Sandy Tung,5.8
tt0476603,The Three Investigators and the Secret of Skeleton Island,English,"Adventure, Family, Mystery",Florian Baxmeyer,5.8
tt0479008,Dante's Inferno,English,"Animation, Comedy",Sean Meredith,5.8
tt0479341,Adam Resurrected,English,"Drama, War",Paul Schrader,5.8
tt0480255,The Losers,English,"Action, Adventure, Crime",Sylvain White,5.8
tt0481141,Sapori e dissapori,English,"Comedy, Drama, Romance",Scott Hicks,5.8
tt0481273,The Curiosity of Chance,English,Comedy,Russell P. Marleau,5.8
tt0488604,Oxford Murders - Teorema di un delitto,English,"Crime, Mystery, Thriller",Ìlex de la Iglesia,5.8
tt0491109,Purple Violets,English,"Comedy, Drama, Romance",Edward Burns,5.8
tt0493450,Sixty Six,English,"Biography, Comedy, Drama",Paul Weiland,5.8
tt0756729,Year of the Dog,English,"Comedy, Drama",Mike White,5.8
tt0758764,Little Chenier,English,Drama,Bethany Ashton Wolf,5.8
tt0758784,Starting Out in the Evening,English,"Drama, Romance",Andrew Wagner,5.8
tt0351977,A testa alta,English,"Action, Crime",Kevin Bray,5.7
tt0354981,Two Brothers,English,Drama,Richard Bell,5.7
tt0362506,Chrystal,English,"Crime, Drama",Ray McKinnon,5.7
tt0362590,L'impiegato del mese,English,"Comedy, Drama",Mitch Rouse,5.7
tt0363913,King of the Corner,English,"Comedy, Drama",Peter Riegert,5.7
tt0366527,Goldfish Memory,English,"Comedy, Drama",Liz Gill,5.7
tt0374102,Open Water,English,"Adventure, Drama, Horror",Chris Kentis,5.7
tt0375568,Astro Boy,English,"Animation, Action, Comedy",David Bowers,5.7
tt0379266,Duane Incarnate,English,Comedy,Hal Salwen,5.7
tt0380609,P.S.,English,"Comedy, Drama, Fantasy",Dylan Kidd,5.7
tt0381111,Dolf e la crociata dei bambini,English,"Adventure, Family, Fantasy",Ben Sombogaart,5.7
tt0381717,Yes,English,"Drama, Romance",Sally Potter,5.7
tt0381971,Curioso come George,English,"Animation, Adventure, Comedy",Matthew O'Callaghan,5.7
tt0384573,Swimmers,English,Drama,Doug Sadler,5.7
tt0387514,Prime,English,"Comedy, Drama, Romance",Ben Younger,5.7
tt0387973,Debating Robert Lee,English,Drama,Dan Polier,5.7
tt0390145,John Wycliffe: The Morning Star,English,"Biography, Drama, History",Tony Tew,5.7
tt0393081,Barn Red,English,Drama,Richard Brauer,5.7
tt0393956,Viva,English,"Comedy, Drama, Musical",Anna Biller,5.7
tt0397753,Zemanovaload,English,Comedy,Jayson Rothwell,5.7
tt0406158,"The Prize Winner of Defiance, Ohio",English,"Biography, Drama",Jane Anderson,5.7
tt0406754,Evilenko,English,"Crime, Drama, Horror",David Grieco,5.7
tt0407536,The Aryan Couple,English,"Drama, War",John Daly,5.7
tt0408345,Firewall - Accesso negato,English,"Crime, Thriller",Richard Loncraine,5.7
tt0409345,Surveillance,English,"Crime, Drama, Mystery",Jennifer Lynch,5.7
tt0410377,Alla ricerca dell'isola di Nim,English,"Adventure, Family, Fantasy","Jennifer Flackett, Mark Levin",5.7
tt0414982,Final Destination 3,English,"Horror, Thriller",James Wong,5.7
tt0417217,Rischio a due,English,"Crime, Drama, Sport",D.J. Caruso,5.7
tt0419722,Eighteen,English,Drama,Richard Bell,5.7
tt0420238,La avventure del topino Despereaux,English,"Animation, Adventure, Comedy","Sam Fell, Robert Stevenhagen",5.7
tt0422295,Fur - Un ritratto immaginario di Diane Arbus,English,"Biography, Drama, Romance",Steven Shainberg,5.7
tt0426214,Short Order,English,"Drama, Adventure",Anthony Byrne,5.7
tt0426459,Feast,English,"Action, Comedy, Horror",John Gulager,5.7
tt0428446,The Darwin Awards - Suicidi accidentali per menti poco evolute,English,"Adventure, Comedy, Romance",Finn Taylor,5.7
tt0429153,Ritorno a Tara Road,English,Drama,Gillies MacKinnon,5.7
tt0429589,Ant Bully - Una vita da formica,English,"Animation, Adventure, Comedy",John A. Davis,5.7
tt0430919,Non dire sÌÂ - L'amore sta per sorprenderti,English,"Comedy, Romance",Stefan Schwartz,5.7
tt0433400,Just Friends (Solo amici),English,"Comedy, Romance",Roger Kumble,5.7
tt0434139,The Last Kiss,English,"Comedy, Drama, Romance",Tony Goldwyn,5.7
tt0435286,PokÌ©mon: Fratello dello spazio,English,"Animation, Action, Adventure","Kunihiko Yuyama, Darren Dunstan",5.7
tt0435680,Kidulthood,English,"Crime, Drama, Romance",Menhaj Huda,5.7
tt0436331,Friends with Money,English,"Comedy, Drama, Romance",Nicole Holofcener,5.7
tt0439197,Heidi,English,"Drama, Family",Paul Marcus,5.7
tt0439478,The Boynton Beach Bereavement Club,English,"Comedy, Romance",Susan Seidelman,5.7
tt0441782,Restraint,English,"Drama, Thriller",David Denneen,5.7
tt0446747,Mutual Appreciation,English,Comedy,Andrew Bujalski,5.7
tt0450314,Punisher - Zona di guerra,English,"Action, Crime, Drama",Lexi Alexander,5.7
tt0453450,Among Brothers,English,"Drama, Thriller, Crime",John Schwert,5.7
tt0453556,TMNT,English,"Animation, Action, Adventure",Kevin Munroe,5.7
tt0455326,Aqua Teen Hunger Force Colon Movie Film for Theaters,English,"Animation, Action, Adventure","Matt Maiellaro, Dave Willis",5.7
tt0458367,Right at Your Door,English,"Drama, Sci-Fi, Thriller",Chris Gorak,5.7
tt0458413,Non buttiamoci giÌ?,English,"Comedy, Drama",Pascal Chaumeil,5.7
tt0465502,Igor,English,"Animation, Comedy, Family",Tony Leondis,5.7
tt0465509,Jumping Off Bridges,English,Drama,Kat Candler,5.7
tt0470705,Bug - La paranoia Ì¬ contagiosa,English,"Drama, Horror, Thriller",William Friedkin,5.7
tt0472200,Valley of the Heart's Delight,English,Drama,Tim Boxell,5.7
tt0472582,2:37,English,Drama,Murali K. Thalluri,5.7
tt0475271,Fetching Cody,English,"Drama, Fantasy, Romance",David Ray,5.7
tt0475331,Il flauto magico,English,"Drama, Musical, Romance",Kenneth Branagh,5.7
tt0480053,West,English,"Crime, Drama, Romance",Daniel Krige,5.7
tt0482606,The Strangers,English,"Horror, Thriller",Bryan Bertino,5.7
tt0483607,Doomsday - Il giorno del giudizio,English,"Action, Sci-Fi, Thriller",Neil Marshall,5.7
tt0483726,L'uomo dell'anno,English,"Comedy, Drama, Romance",Barry Levinson,5.7
tt0488121,The Front Line,English,"Action, Crime, Drama",David Gleeson,5.7
tt0489235,My Name Is Bruce,English,"Comedy, Fantasy, Horror",Bruce Campbell,5.7
tt0489270,Saw III - L'enigma senza fine,English,"Horror, Mystery, Thriller",Darren Lynn Bousman,5.7
tt0490579,Dedication,English,"Comedy, Drama, Romance",Justin Theroux,5.7
tt0492481,Puccini for Beginners,English,"Comedy, Romance",Maria Maggenti,5.7
tt0493949,Ramona and Beezus,English,"Comedy, Drama, Family",Elizabeth Allen Rosenbaum,5.7
tt0494238,Inkheart - La leggenda di Cuore d'inchiostro,English,"Adventure, Family, Fantasy",Iain Softley,5.7
tt0496319,L'amore giovane,English,"Drama, Music, Romance",Ethan Hawke,5.7
tt0795351,Case 39,English,"Horror, Mystery, Thriller",Christian Alvart,5.7
tt0798817,13 - Se perdi... muori,English,"Crime, Drama, Thriller",GÌ©la Babluani,5.7
tt0800320,Scontro tra titani,English,"Action, Adventure, Fantasy",Louis Leterrier,5.7
tt0804463,Devil's Knot - Fino a prova contraria,English,"Biography, Crime, Drama",Atom Egoyan,5.7
tt0805526,Affrontando i giganti,English,"Drama, Fantasy, Sport",Alex Kendrick,5.7
tt0806203,Contagio letale,English,"Adventure, Drama, Sci-Fi","David Pastor, ÌÛlex Pastor",5.7
tt0808392,Neal Cassady,English,"Biography, Drama",Noah Buschel,5.7
tt0808526,Perdona e dimentica,English,"Comedy, Drama",Todd Solondz,5.7
tt0815245,The Uninvited,English,"Drama, Horror, Mystery","Charles Guard, Thomas Guard",5.7
tt0826547,Great World of Sound,English,"Comedy, Drama, Music",Craig Zobel,5.7
tt0844025,Indizi dal passato,English,"Drama, Fantasy, Mystery",Mario Azzopardi,5.7
tt0856778,Clubbed,English,"Action, Crime, Drama",Neil Thompson,5.7
tt0857265,Sleuth - Gli insospettabili,English,"Crime, Drama, Mystery",Kenneth Branagh,5.7
tt0872236,Year of the Fish,English,"Animation, Fantasy, Romance",David Kaplan,5.7
tt0873886,Red State,English,"Action, Crime, Horror",Kevin Smith,5.7
tt0882765,Eavesdrop,English,Drama,Matthew Miele,5.7
tt0910847,Breakfast with Scot,English,"Comedy, Drama, Music",Laurie Lynd,5.7
tt0943982,Searchers 2.0,English,"Comedy, Drama",Alex Cox,5.7
tt0961108,Un segreto tra di noi,English,Drama,Dennis Lee,5.7
tt0971204,Long Pigs,English,Horror,"Nathan Hynes, Chris Power",5.7
tt0974661,17 again - Ritorno al liceo,English,"Comedy, Drama, Fantasy",Burr Steers,5.7
tt0974662,Un coniglio speciale,English,"Animation, Drama, Family",Michael Landon Jr.,5.7
tt0981042,Un soffio per la felicitÌÊ,English,Drama,Jon Gunn,5.7
tt10059518,Il giorno sbagliato,English,"Action, Thriller",Derrick Borte,5.7
tt1006904,Kings of the Evening,English,Drama,Andrew P. Jones,5.7
tt1007029,The Iron Lady,English,"Biography, Drama",Phyllida Lloyd,5.7
tt1029139,Lost Dream,English,Drama,Asif Ahmed,5.7
tt1032817,Middle of Nowhere,English,"Comedy, Drama, Romance",John Stockwell,5.7
tt1032819,Powder Blue,English,Drama,Timothy Linh Bui,5.7
tt1038119,You Belong to Me,English,Thriller,Sam Zalutsky,5.7
tt1048174,The World Unseen,English,"Drama, Romance",Shamim Sarif,5.7
tt1078582,Johnny Got His Gun,English,Drama,Rowan Joseph,5.7
tt1078912,Una notte al museo 2 - La fuga,English,"Adventure, Comedy, Family",Shawn Levy,5.7
tt1087527,Trucker,English,Drama,James Mottern,5.7
tt1091207,Teenage Dirtbag,English,Drama,Regina Crosby,5.7
tt1093369,Hush - Panico,English,"Horror, Thriller",Mark Tonderai,5.7
tt1107860,The Maiden Heist - Colpo grosso al museo,English,"Comedy, Crime",Peter Hewitt,5.7
tt1121977,Mother and Child,English,"Drama, Romance",Rodrigo GarcÌ?a,5.7
tt1122599,Momma's Man,English,"Comedy, Drama",Azazel Jacobs,5.7
tt1131577,The Tulse Luper Suitcases: Antwerp,English,"Drama, History",Peter Greenaway,5.7
tt1187041,Arlen Faber,English,"Comedy, Romance",John Hindman,5.7
tt1189367,Yeast,English,Drama,Mary Bronstein,5.7
tt1194417,Il gioco dei soldi,English,"Biography, Comedy, Crime",George Hickenlooper,5.7
tt1214962,Solo per vendetta,English,"Action, Crime, Drama",Roger Donaldson,5.7
tt1217213,Trilli e il segreto delle ali,English,"Animation, Family, Fantasy","Roberts Gannaway, Peggy Holmes",5.7
tt1235142,Last Ride,English,Drama,Glendyn Ivin,5.7
tt1247692,Shrink,English,"Comedy, Drama",Jonas Pate,5.7
tt1274589,The Mother of Invention,English,Comedy,"Andrew Bowser, Joseph M. Petrick",5.7
tt4501454,The Meddler,English,"Comedy, Drama, Romance",Lorene Scafaria,5.7
tt4540326,Buried,English,Thriller,Emilie Peters,5.7
tt4547938,Katie Says Goodbye,English,Drama,Wayne Roberts,5.7
tt4807408,Migliori nemici,English,"Biography, Drama, History",Robin Bissell,5.7
tt4819458,Sposa per corrispondenza,English,Thriller,Christine Conradt,5.7
tt4826674,Il viaggio - The Journey,English,Drama,Nick Hamm,5.7
tt4853102,Batman: The Killing Joke,English,"Animation, Action, Crime",Sam Liu,5.7
tt4876302,Collective: Unconscious,English,"Drama, Horror, Mystery","Lily Baldwin, Nuotama Bodomo",5.7
tt4882548,Burn Your Maps,English,"Adventure, Comedy, Drama",Jordan Roberts,5.7
tt4927984,Tomato Red,English,"Drama, Thriller",Juanita Wilson,5.7
tt4972062,Don't Think Twice,English,"Comedy, Drama",Mike Birbiglia,5.7
tt5058014,Weirdos,English,Drama,Bruce McDonald,5.7
tt5294522,Dreamland,English,"Drama, Thriller",Miles Joris-Peyrafitte,5.7
tt5362940,Eternal Beauty,English,"Comedy, Drama, Romance",Craig Roberts,5.7
tt5397194,Anon,English,"Crime, Drama, Mystery",Andrew Niccol,5.7
tt5634962,Confessions of a Teenage Jesus Jerk,English,"Comedy, Drama, Romance",Eric Stoltz,5.7
tt5647250,On the Road,English,Drama,Michael Winterbottom,5.7
tt5653514,Bad Day for the Cut,English,"Action, Crime, Drama",Chris Baugh,5.7
tt5719786,Never Hike Alone,English,"Horror, Thriller",Vincente DiSanti,5.7
tt5723286,L'autista,English,"Action, Thriller",Jeremy Rush,5.7
tt5737862,Landline,English,"Comedy, Drama",Gillian Robespierre,5.7
tt5814592,The Party,English,"Comedy, Drama",Sally Potter,5.7
tt5883570,Bodied,English,"Comedy, Drama, Music",Joseph Kahn,5.7
tt5886440,Marrowbone,English,"Drama, Horror, Mystery",Sergio G. SÌÁnchez,5.7
tt5891122,La vita e nient'altro,English,Drama,Antonio MÌ©ndez Esparza,5.7
